Roll Angle, Pitch Angle, AccX, AccY, AccZ 
-1.98,83.13,-0.96,-0.04,-0.11
-1.98,83.13,-0.96,-0.04,-0.11
-1.98,83.13,-0.96,-0.04,-0.11
-1.98,83.13,-0.96,-0.04,-0.11
-1.98,83.13,-0.96,-0.04,-0.11
-1.99,83.13,-0.95,-0.07,-0.12
-1.99,83.14,-0.96,-0.04,-0.11
-1.99,83.15,-0.96,-0.03,-0.11
-1.99,83.15,-0.96,-0.03,-0.11
-1.98,83.16,-0.96,-0.03,-0.11
-1.98,83.16,-0.96,-0.03,-0.11
-1.98,83.17,-0.96,-0.03,-0.11
-1.98,83.17,-0.96,-0.03,-0.11
-1.98,83.17,-0.96,-0.03,-0.11
-1.98,83.17,-0.96,-0.03,-0.11
-1.98,83.17,-0.96,-0.03,-0.11
-1.98,83.17,-0.96,-0.03,-0.11
-1.98,83.17,-0.96,-0.03,-0.11
-1.98,83.17,-0.96,-0.04,-0.11
-1.98,83.17,-0.96,-0.04,-0.11
-1.98,83.17,-0.96,-0.04,-0.11
-1.98,83.17,-0.96,-0.04,-0.11
-1.99,83.17,-0.96,-0.04,-0.11
-1.99,83.17,-0.96,-0.04,-0.11
-1.99,83.17,-0.96,-0.04,-0.11
-1.99,83.17,-0.96,-0.04,-0.11
-1.99,83.17,-0.96,-0.04,-0.11
-1.99,83.17,-0.96,-0.04,-0.11
-1.99,83.17,-0.96,-0.04,-0.11
-1.99,83.17,-0.96,-0.04,-0.11
-1.99,83.17,-0.96,-0.04,-0.11
-1.99,83.17,-0.96,-0.03,-0.11
-1.99,83.17,-0.96,-0.03,-0.11
-1.99,83.17,-0.96,-0.03,-0.11
-1.99,83.17,-0.96,-0.03,-0.11
-1.99,83.17,-0.96,-0.03,-0.11
-2.00,83.17,-0.96,-0.04,-0.11
-2.00,83.17,-0.96,-0.03,-0.11
-2.00,83.17,-0.96,-0.03,-0.11
-2.00,83.17,-0.96,-0.03,-0.11
-2.00,83.17,-0.96,-0.03,-0.11
-2.00,83.17,-0.96,-0.03,-0.11
-2.00,83.17,-0.96,-0.04,-0.11
-2.00,83.17,-0.96,-0.03,-0.11
-2.00,83.17,-0.96,-0.03,-0.11
-2.00,83.17,-0.96,-0.03,-0.11
-2.00,83.17,-0.96,-0.04,-0.11
-2.00,83.17,-0.96,-0.04,-0.11
-2.00,83.17,-0.96,-0.03,-0.11
-2.00,83.17,-0.96,-0.03,-0.11
-2.00,83.17,-0.96,-0.03,-0.11
-2.00,83.17,-0.96,-0.03,-0.11
-2.00,83.17,-0.96,-0.04,-0.11
-2.00,83.17,-0.96,-0.04,-0.11
-2.00,83.17,-0.96,-0.04,-0.11
-2.01,83.17,-0.96,-0.04,-0.11
-2.01,83.17,-0.96,-0.04,-0.11
-2.01,83.17,-0.96,-0.04,-0.11
-2.01,83.17,-0.96,-0.04,-0.11
-2.01,83.16,-0.96,-0.04,-0.11
-2.01,83.16,-0.96,-0.04,-0.11
-2.01,83.16,-0.96,-0.04,-0.11
-2.01,83.16,-0.96,-0.04,-0.11
-2.01,83.16,-0.96,-0.04,-0.11
-2.01,83.16,-0.96,-0.04,-0.11
-2.01,83.16,-0.96,-0.04,-0.11
-2.01,83.16,-0.96,-0.04,-0.11
-2.02,83.16,-0.96,-0.04,-0.11
-2.02,83.16,-0.96,-0.04,-0.11
-2.02,83.16,-0.96,-0.04,-0.11
-2.02,83.16,-0.96,-0.04,-0.11
-2.02,83.16,-0.96,-0.04,-0.11
-2.02,83.16,-0.96,-0.04,-0.11
-2.02,83.16,-0.96,-0.03,-0.11
-2.02,83.16,-0.96,-0.03,-0.11
-2.02,83.16,-0.96,-0.04,-0.11
-2.02,83.16,-0.96,-0.04,-0.11
-2.02,83.16,-0.96,-0.04,-0.11
-2.02,83.16,-0.96,-0.04,-0.11
-2.02,83.16,-0.96,-0.04,-0.11
-2.02,83.16,-0.96,-0.04,-0.11
-2.02,83.16,-0.96,-0.04,-0.11
-2.03,83.16,-0.96,-0.04,-0.11
-2.03,83.16,-0.96,-0.04,-0.11
-2.04,83.15,-0.95,-0.07,-0.12
-2.03,83.16,-0.96,-0.03,-0.11
-2.03,83.17,-0.96,-0.03,-0.11
-2.03,83.17,-0.96,-0.03,-0.11
-2.03,83.17,-0.96,-0.03,-0.11
-2.02,83.18,-0.96,-0.03,-0.11
-2.02,83.18,-0.96,-0.03,-0.11
-2.02,83.18,-0.96,-0.03,-0.11
-2.02,83.18,-0.96,-0.03,-0.11
-2.02,83.18,-0.96,-0.03,-0.11
-2.02,83.18,-0.96,-0.03,-0.11
-2.02,83.18,-0.96,-0.03,-0.11
-2.02,83.18,-0.96,-0.03,-0.11
-2.02,83.18,-0.96,-0.03,-0.11
-2.02,83.18,-0.96,-0.03,-0.11
-2.02,83.18,-0.96,-0.04,-0.11
-2.02,83.18,-0.96,-0.04,-0.11
-2.03,83.17,-0.96,-0.04,-0.11
-2.03,83.17,-0.96,-0.04,-0.11
-2.03,83.17,-0.96,-0.04,-0.11
-2.03,83.17,-0.96,-0.04,-0.11
-2.03,83.17,-0.96,-0.04,-0.11
-2.03,83.17,-0.96,-0.04,-0.11
-2.03,83.17,-0.96,-0.04,-0.11
-2.03,83.16,-0.96,-0.04,-0.11
-2.03,83.16,-0.96,-0.04,-0.11
-2.03,83.16,-0.96,-0.04,-0.11
-2.04,83.16,-0.96,-0.04,-0.11
-2.04,83.16,-0.96,-0.04,-0.11
-2.04,83.16,-0.96,-0.04,-0.11
-2.04,83.16,-0.96,-0.04,-0.11
-2.04,83.16,-0.96,-0.04,-0.11
-2.04,83.16,-0.96,-0.04,-0.11
-2.04,83.16,-0.96,-0.04,-0.11
-2.04,83.16,-0.96,-0.04,-0.11
-2.04,83.16,-0.96,-0.04,-0.11
-2.04,83.15,-0.96,-0.04,-0.11
-2.04,83.15,-0.96,-0.04,-0.11
-2.04,83.15,-0.96,-0.04,-0.11
-2.05,83.15,-0.96,-0.04,-0.11
-2.05,83.15,-0.96,-0.04,-0.11
-2.05,83.15,-0.96,-0.04,-0.11
-2.05,83.15,-0.96,-0.04,-0.11
-2.05,83.15,-0.96,-0.04,-0.11
-2.05,83.15,-0.96,-0.04,-0.11
-2.05,83.15,-0.96,-0.04,-0.11
-2.05,83.15,-0.96,-0.04,-0.11
-2.05,83.15,-0.96,-0.04,-0.11
-2.05,83.15,-0.96,-0.04,-0.11
-2.05,83.15,-0.96,-0.04,-0.11
-2.05,83.15,-0.96,-0.04,-0.11
-2.05,83.15,-0.96,-0.04,-0.11
-2.06,83.15,-0.96,-0.04,-0.11
-2.06,83.15,-0.96,-0.04,-0.11
-2.06,83.15,-0.96,-0.04,-0.11
-2.06,83.14,-0.96,-0.04,-0.11
-2.06,83.14,-0.96,-0.04,-0.11
-2.06,83.14,-0.96,-0.04,-0.11
-2.06,83.14,-0.96,-0.04,-0.11
-2.06,83.14,-0.96,-0.04,-0.11
-2.06,83.14,-0.96,-0.04,-0.11
-2.06,83.14,-0.96,-0.04,-0.11
-2.06,83.14,-0.96,-0.04,-0.11
-2.07,83.14,-0.96,-0.04,-0.11
-2.07,83.14,-0.96,-0.04,-0.11
-2.07,83.14,-0.96,-0.04,-0.11
-2.07,83.14,-0.96,-0.04,-0.11
-2.07,83.14,-0.96,-0.04,-0.11
-2.07,83.14,-0.96,-0.04,-0.11
-2.07,83.14,-0.96,-0.04,-0.11
-2.07,83.14,-0.96,-0.04,-0.11
-2.07,83.14,-0.96,-0.04,-0.11
-2.07,83.14,-0.96,-0.04,-0.11
-2.07,83.14,-0.96,-0.04,-0.11
-2.07,83.14,-0.96,-0.04,-0.11
-2.07,83.14,-0.96,-0.04,-0.11
-2.07,83.13,-0.96,-0.04,-0.11
-2.07,83.13,-0.96,-0.04,-0.11
-2.07,83.13,-0.96,-0.04,-0.11
-2.07,83.13,-0.96,-0.04,-0.11
-2.07,83.13,-0.96,-0.04,-0.11
-2.08,83.13,-0.96,-0.04,-0.11
-2.08,83.13,-0.96,-0.04,-0.11
-2.08,83.13,-0.96,-0.04,-0.11
-2.08,83.13,-0.96,-0.04,-0.11
-2.08,83.13,-0.96,-0.04,-0.11
-2.08,83.13,-0.96,-0.04,-0.11
-2.08,83.13,-0.96,-0.04,-0.11
-2.08,83.13,-0.96,-0.04,-0.11
-2.08,83.13,-0.96,-0.04,-0.11
-2.08,83.13,-0.96,-0.04,-0.11
-2.08,83.13,-0.96,-0.04,-0.11
-2.08,83.13,-0.96,-0.04,-0.11
-2.09,83.13,-0.96,-0.04,-0.11
-2.09,83.13,-0.96,-0.04,-0.11
-2.09,83.13,-0.96,-0.04,-0.11
-2.09,83.13,-0.96,-0.04,-0.11
-2.09,83.13,-0.96,-0.04,-0.11
-2.09,83.12,-0.96,-0.04,-0.11
-2.09,83.12,-0.96,-0.04,-0.11
-2.09,83.12,-0.96,-0.04,-0.11
-2.09,83.12,-0.96,-0.04,-0.11
-2.09,83.12,-0.96,-0.04,-0.11
-2.09,83.12,-0.96,-0.04,-0.11
-2.09,83.12,-0.96,-0.04,-0.11
-2.09,83.12,-0.96,-0.04,-0.11
-2.09,83.12,-0.96,-0.04,-0.11
-2.09,83.12,-0.96,-0.04,-0.11
-2.09,83.12,-0.96,-0.04,-0.11
-2.10,83.12,-0.96,-0.04,-0.11
-2.10,83.12,-0.96,-0.04,-0.11
-2.10,83.12,-0.96,-0.04,-0.11
-2.10,83.12,-0.96,-0.04,-0.11
-2.10,83.12,-0.96,-0.04,-0.11
-2.10,83.12,-0.96,-0.04,-0.11
-2.10,83.12,-0.96,-0.04,-0.11
-2.10,83.12,-0.96,-0.04,-0.11
-2.10,83.12,-0.96,-0.04,-0.11
-2.10,83.11,-0.96,-0.04,-0.11
-2.10,83.11,-0.96,-0.04,-0.11
-2.10,83.11,-0.96,-0.04,-0.11
-2.10,83.11,-0.96,-0.04,-0.11
-2.10,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.11,83.11,-0.96,-0.04,-0.11
-2.12,83.11,-0.96,-0.04,-0.11
-2.12,83.11,-0.96,-0.04,-0.11
-2.12,83.11,-0.96,-0.04,-0.11
-2.12,83.10,-0.96,-0.04,-0.11
-2.12,83.10,-0.96,-0.04,-0.11
-2.12,83.10,-0.96,-0.04,-0.11
-2.12,83.10,-0.96,-0.04,-0.11
-2.12,83.10,-0.96,-0.04,-0.11
-2.12,83.10,-0.96,-0.04,-0.11
-2.12,83.10,-0.96,-0.04,-0.11
-2.12,83.10,-0.96,-0.04,-0.11
-2.12,83.10,-0.96,-0.04,-0.11
-2.12,83.10,-0.96,-0.04,-0.11
-2.13,83.10,-0.96,-0.04,-0.11
-2.13,83.09,-0.96,-0.04,-0.11
-2.13,83.09,-0.96,-0.04,-0.11
-2.13,83.09,-0.96,-0.04,-0.11
-2.13,83.09,-0.96,-0.04,-0.11
-2.13,83.09,-0.96,-0.04,-0.11
-2.13,83.09,-0.96,-0.04,-0.11
-2.13,83.09,-0.96,-0.04,-0.11
-2.13,83.09,-0.96,-0.04,-0.11
-2.13,83.09,-0.96,-0.04,-0.11
-2.13,83.09,-0.96,-0.04,-0.11
-2.13,83.09,-0.96,-0.04,-0.11
-2.13,83.09,-0.96,-0.04,-0.11
-2.14,83.09,-0.96,-0.04,-0.11
-2.14,83.09,-0.96,-0.04,-0.11
-2.14,83.09,-0.96,-0.04,-0.11
-2.14,83.09,-0.96,-0.04,-0.11
-2.14,83.09,-0.96,-0.04,-0.11
-2.14,83.09,-0.96,-0.04,-0.11
-2.14,83.09,-0.96,-0.04,-0.11
-2.14,83.09,-0.96,-0.04,-0.11
-2.14,83.09,-0.96,-0.04,-0.11
-2.14,83.09,-0.96,-0.04,-0.11
-2.14,83.09,-0.96,-0.04,-0.11
-2.14,83.09,-0.96,-0.04,-0.11
-2.14,83.09,-0.96,-0.04,-0.11
-2.14,83.09,-0.96,-0.04,-0.11
-2.14,83.09,-0.96,-0.04,-0.11
-2.14,83.09,-0.96,-0.04,-0.11
-2.15,83.09,-0.96,-0.04,-0.11
-2.15,83.09,-0.96,-0.04,-0.11
-2.15,83.09,-0.96,-0.04,-0.11
-2.15,83.09,-0.96,-0.04,-0.11
-2.15,83.09,-0.96,-0.04,-0.11
-2.15,83.09,-0.96,-0.04,-0.11
-2.15,83.09,-0.96,-0.04,-0.11
-2.15,83.09,-0.96,-0.04,-0.11
-2.15,83.09,-0.96,-0.04,-0.11
-2.15,83.09,-0.96,-0.04,-0.11
-2.15,83.08,-0.96,-0.04,-0.11
-2.15,83.08,-0.96,-0.04,-0.11
-2.15,83.08,-0.96,-0.04,-0.11
-2.15,83.08,-0.96,-0.04,-0.11
-2.15,83.08,-0.96,-0.04,-0.11
-2.15,83.08,-0.96,-0.04,-0.11
-2.15,83.08,-0.96,-0.04,-0.11
-2.15,83.08,-0.96,-0.04,-0.11
-2.15,83.08,-0.96,-0.04,-0.11
-2.15,83.08,-0.96,-0.04,-0.11
-2.15,83.08,-0.96,-0.04,-0.11
-2.15,83.08,-0.96,-0.04,-0.11
-2.15,83.08,-0.96,-0.04,-0.11
-2.15,83.08,-0.96,-0.04,-0.11
-2.16,83.08,-0.96,-0.04,-0.11
-2.16,83.08,-0.96,-0.04,-0.11
-2.16,83.08,-0.96,-0.04,-0.11
-2.16,83.08,-0.96,-0.04,-0.11
-2.16,83.08,-0.96,-0.04,-0.11
-2.16,83.07,-0.96,-0.04,-0.11
-2.16,83.07,-0.96,-0.04,-0.11
-2.16,83.07,-0.96,-0.04,-0.11
-2.16,83.07,-0.96,-0.04,-0.11
-2.16,83.07,-0.96,-0.04,-0.11
-2.16,83.07,-0.96,-0.04,-0.11
-2.16,83.07,-0.96,-0.04,-0.11
-2.16,83.07,-0.96,-0.04,-0.11
-2.16,83.07,-0.96,-0.04,-0.11
-2.16,83.07,-0.96,-0.04,-0.11
-2.16,83.07,-0.96,-0.04,-0.11
-2.16,83.07,-0.96,-0.04,-0.11
-2.16,83.07,-0.96,-0.04,-0.11
-2.16,83.07,-0.96,-0.04,-0.11
-2.16,83.07,-0.96,-0.04,-0.11
-2.16,83.07,-0.96,-0.04,-0.11
-2.16,83.07,-0.96,-0.04,-0.11
-2.16,83.07,-0.96,-0.04,-0.11
-2.16,83.07,-0.96,-0.04,-0.11
-2.16,83.07,-0.96,-0.04,-0.11
-2.16,83.07,-0.96,-0.04,-0.11
-2.16,83.07,-0.96,-0.04,-0.11
-2.16,83.07,-0.96,-0.04,-0.11
-2.16,83.06,-0.96,-0.04,-0.11
-2.16,83.06,-0.96,-0.04,-0.11
-2.16,83.06,-0.96,-0.04,-0.11
-2.16,83.06,-0.96,-0.04,-0.11
-2.16,83.06,-0.96,-0.04,-0.11
-2.16,83.06,-0.96,-0.04,-0.11
-2.16,83.06,-0.96,-0.04,-0.11
-2.16,83.06,-0.96,-0.04,-0.11
-2.16,83.06,-0.96,-0.04,-0.11
-2.16,83.06,-0.96,-0.04,-0.11
-2.16,83.06,-0.96,-0.04,-0.11
-2.16,83.06,-0.96,-0.04,-0.11
-2.16,83.06,-0.96,-0.04,-0.11
-2.16,83.06,-0.96,-0.04,-0.11
-2.16,83.06,-0.96,-0.04,-0.11
-2.16,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.95,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.06,-0.96,-0.04,-0.11
-2.17,83.05,-0.96,-0.04,-0.11
-2.17,83.05,-0.96,-0.04,-0.11
-2.17,83.05,-0.96,-0.04,-0.11
-2.17,83.05,-0.96,-0.04,-0.11
-2.17,83.05,-0.96,-0.04,-0.11
-2.17,83.05,-0.96,-0.04,-0.11
-2.17,83.05,-0.96,-0.04,-0.11
-2.17,83.05,-0.96,-0.04,-0.11
-2.17,83.05,-0.96,-0.04,-0.11
-2.17,83.05,-0.96,-0.04,-0.11
-2.17,83.05,-0.96,-0.04,-0.11
-2.17,83.05,-0.96,-0.04,-0.11
-2.17,83.05,-0.96,-0.04,-0.11
-2.17,83.05,-0.96,-0.04,-0.11
-2.17,83.05,-0.96,-0.04,-0.11
-2.18,83.05,-0.96,-0.04,-0.11
-2.18,83.05,-0.96,-0.04,-0.11
-2.18,83.05,-0.96,-0.04,-0.11
-2.18,83.05,-0.96,-0.04,-0.11
-2.18,83.05,-0.96,-0.04,-0.11
-2.18,83.05,-0.96,-0.04,-0.11
-2.18,83.05,-0.96,-0.04,-0.11
-2.18,83.05,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.04,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.18,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.03,-0.11
-2.19,83.02,-0.96,-0.03,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.95,-0.04,-0.11
-2.19,83.02,-0.95,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.02,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.19,83.03,-0.96,-0.04,-0.11
-2.20,83.03,-0.96,-0.04,-0.11
-2.20,83.03,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
-2.20,83.02,-0.96,-0.04,-0.11
